filename,dish
Images\french_fries\2677445.jpg,french_fries
Images\grilled_cheese_sandwich\2342698.jpg,grilled_cheese_sandwich
Images\chicken_quesadilla\22075.jpg,chicken_quesadilla
Images\dumplings\2364896.jpg,dumplings
Images\french_fries\2721807.jpg,french_fries
Images\dumplings\514100.jpg,dumplings
Images\donuts\1304537.jpg,donuts
Images\fish_and_chips\3823053.jpg,fish_and_chips
Images\churros\3071889.jpg,churros
Images\fish_and_chips\2028565.jpg,fish_and_chips
Images\chicken_wings\3184537.jpg,chicken_wings
Images\fried_rice\281009.jpg,fried_rice
Images\french_fries\3081685.jpg,french_fries
Images\churros\1982291.jpg,churros
Images\grilled_cheese_sandwich\767169.jpg,grilled_cheese_sandwich
Images\donuts\1170953.jpg,donuts
Images\club_sandwich\1625719.jpg,club_sandwich
Images\chicken_quesadilla\606055.jpg,chicken_quesadilla
Images\escargots\3714144.jpg,escargots
Images\churros\1972000.jpg,churros
Images\chicken_wings\478794.jpg,chicken_wings
Images\chicken_quesadilla\2497809.jpg,chicken_quesadilla
Images\club_sandwich\2118189.jpg,club_sandwich
Images\donuts\3269758.jpg,donuts
Images\escargots\3407123.jpg,escargots
Images\fish_and_chips\128397.jpg,fish_and_chips
Images\donuts\3409358.jpg,donuts
Images\escargots\1155541.jpg,escargots
Images\chicken_quesadilla\3492468.jpg,chicken_quesadilla
Images\french_fries\2984923.jpg,french_fries
Images\churros\2372422.jpg,churros
Images\chicken_quesadilla\917059.jpg,chicken_quesadilla
Images\chicken_wings\3096738.jpg,chicken_wings
Images\escargots\1656032.jpg,escargots
Images\dumplings\1976761.jpg,dumplings
Images\chicken_quesadilla\2990987.jpg,chicken_quesadilla
Images\chicken_wings\2517790.jpg,chicken_wings
Images\french_fries\1258546.jpg,french_fries
Images\club_sandwich\3764945.jpg,club_sandwich
Images\escargots\1518535.jpg,escargots
Images\chicken_quesadilla\842351.jpg,chicken_quesadilla
Images\escargots\517242.jpg,escargots
Images\fish_and_chips\2122729.jpg,fish_and_chips
Images\donuts\2963646.jpg,donuts
Images\donuts\3539167.jpg,donuts
Images\grilled_cheese_sandwich\779143.jpg,grilled_cheese_sandwich
Images\dumplings\1752109.jpg,dumplings
Images\club_sandwich\866644.jpg,club_sandwich
Images\french_fries\992636.jpg,french_fries
Images\fish_and_chips\1082654.jpg,fish_and_chips
Images\french_fries\322067.jpg,french_fries
Images\fried_rice\1127099.jpg,fried_rice
Images\chicken_quesadilla\3002647.jpg,chicken_quesadilla
Images\fish_and_chips\1821327.jpg,fish_and_chips
Images\fish_and_chips\734780.jpg,fish_and_chips
Images\churros\1681026.jpg,churros
Images\donuts\3486756.jpg,donuts
Images\dumplings\2717463.jpg,dumplings
Images\donuts\1629773.jpg,donuts
Images\dumplings\1688316.jpg,dumplings
Images\chicken_quesadilla\1439766.jpg,chicken_quesadilla
Images\dumplings\1142573.jpg,dumplings
Images\club_sandwich\2465517.jpg,club_sandwich
Images\club_sandwich\102996.jpg,club_sandwich
Images\fried_rice\275531.jpg,fried_rice
Images\fried_rice\2814769.jpg,fried_rice
Images\churros\3394138.jpg,churros
Images\fried_rice\3407923.jpg,fried_rice
Images\chicken_wings\3099022.jpg,chicken_wings
Images\fried_rice\635830.jpg,fried_rice
Images\french_fries\2429892.jpg,french_fries
Images\donuts\827360.jpg,donuts
Images\chicken_quesadilla\1704711.jpg,chicken_quesadilla
Images\chicken_wings\1537867.jpg,chicken_wings
Images\escargots\3124962.jpg,escargots
Images\dumplings\3057987.jpg,dumplings
Images\chicken_quesadilla\3046726.jpg,chicken_quesadilla
Images\donuts\6595.jpg,donuts
Images\donuts\1083749.jpg,donuts
Images\churros\3750189.jpg,churros
Images\french_fries\296611.jpg,french_fries
Images\escargots\3252097.jpg,escargots
Images\churros\137386.jpg,churros
Images\chicken_quesadilla\507160.jpg,chicken_quesadilla
Images\chicken_quesadilla\1860088.jpg,chicken_quesadilla
Images\churros\3438481.jpg,churros
Images\chicken_quesadilla\2657851.jpg,chicken_quesadilla
Images\churros\157855.jpg,churros
Images\escargots\2132550.jpg,escargots
Images\club_sandwich\289265.jpg,club_sandwich
Images\french_fries\660608.jpg,french_fries
Images\grilled_cheese_sandwich\3421151.jpg,grilled_cheese_sandwich
Images\escargots\2595302.jpg,escargots
Images\grilled_cheese_sandwich\1042409.jpg,grilled_cheese_sandwich
Images\french_fries\2886781.jpg,french_fries
Images\chicken_quesadilla\3177459.jpg,chicken_quesadilla
Images\fish_and_chips\3334165.jpg,fish_and_chips
Images\churros\473437.jpg,churros
Images\escargots\2450055.jpg,escargots
Images\chicken_wings\3100127.jpg,chicken_wings
Images\donuts\1672393.jpg,donuts
Images\fried_rice\704907.jpg,fried_rice
Images\dumplings\1123086.jpg,dumplings
Images\french_fries\2146228.jpg,french_fries
Images\club_sandwich\2282629.jpg,club_sandwich
Images\fish_and_chips\3330276.jpg,fish_and_chips
Images\chicken_wings\1750077.jpg,chicken_wings
Images\club_sandwich\2604192.jpg,club_sandwich
Images\escargots\1092224.jpg,escargots
Images\fish_and_chips\1890276.jpg,fish_and_chips
Images\chicken_quesadilla\2177055.jpg,chicken_quesadilla
Images\churros\1315318.jpg,churros
Images\churros\1601.jpg,churros
Images\churros\1251291.jpg,churros
Images\fried_rice\3298068.jpg,fried_rice
Images\donuts\42188.jpg,donuts
Images\donuts\2706793.jpg,donuts
Images\club_sandwich\2652193.jpg,club_sandwich
Images\donuts\580038.jpg,donuts
Images\escargots\510162.jpg,escargots
Images\donuts\3214831.jpg,donuts
Images\dumplings\100410.jpg,dumplings
Images\donuts\211626.jpg,donuts
Images\club_sandwich\824988.jpg,club_sandwich
Images\chicken_wings\2287971.jpg,chicken_wings
Images\escargots\3687286.jpg,escargots
Images\fried_rice\563356.jpg,fried_rice
Images\dumplings\2118024.jpg,dumplings
Images\chicken_quesadilla\1155798.jpg,chicken_quesadilla
Images\escargots\2314083.jpg,escargots
Images\fried_rice\3892764.jpg,fried_rice
Images\dumplings\3250165.jpg,dumplings
Images\chicken_wings\1012615.jpg,chicken_wings
Images\fish_and_chips\1706336.jpg,fish_and_chips
Images\french_fries\782182.jpg,french_fries
Images\churros\2307498.jpg,churros
Images\churros\1800858.jpg,churros
Images\fried_rice\1019981.jpg,fried_rice
Images\churros\2782524.jpg,churros
Images\churros\3097712.jpg,churros
Images\fried_rice\3057554.jpg,fried_rice
Images\club_sandwich\41847.jpg,club_sandwich
Images\chicken_quesadilla\1460064.jpg,chicken_quesadilla
Images\escargots\1884796.jpg,escargots
Images\french_fries\1595244.jpg,french_fries
Images\chicken_wings\3452432.jpg,chicken_wings
Images\fried_rice\995808.jpg,fried_rice
Images\dumplings\1973684.jpg,dumplings
Images\fish_and_chips\2716861.jpg,fish_and_chips
Images\club_sandwich\1274126.jpg,club_sandwich
Images\chicken_quesadilla\2055973.jpg,chicken_quesadilla
Images\donuts\204298.jpg,donuts
Images\donuts\3365405.jpg,donuts
Images\fried_rice\2741242.jpg,fried_rice
Images\fish_and_chips\1882045.jpg,fish_and_chips
Images\french_fries\2510721.jpg,french_fries
Images\fish_and_chips\835253.jpg,fish_and_chips
Images\dumplings\2720360.jpg,dumplings
Images\grilled_cheese_sandwich\1440844.jpg,grilled_cheese_sandwich
Images\churros\3103526.jpg,churros
Images\club_sandwich\1911119.jpg,club_sandwich
Images\fish_and_chips\3637807.jpg,fish_and_chips
Images\french_fries\2121537.jpg,french_fries
Images\donuts\1360217.jpg,donuts
Images\chicken_wings\2311267.jpg,chicken_wings
Images\french_fries\3574519.jpg,french_fries
Images\french_fries\525330.jpg,french_fries
Images\churros\2387770.jpg,churros
Images\chicken_wings\172970.jpg,chicken_wings
Images\donuts\2227288.jpg,donuts
Images\club_sandwich\901216.jpg,club_sandwich
Images\donuts\1507114.jpg,donuts
Images\churros\45579.jpg,churros
Images\chicken_quesadilla\1609922.jpg,chicken_quesadilla
Images\fish_and_chips\2294935.jpg,fish_and_chips
Images\chicken_quesadilla\3325269.jpg,chicken_quesadilla
Images\french_fries\1637064.jpg,french_fries
Images\chicken_wings\2361082.jpg,chicken_wings
Images\fried_rice\3263873.jpg,fried_rice
Images\grilled_cheese_sandwich\737794.jpg,grilled_cheese_sandwich
Images\dumplings\1657475.jpg,dumplings
Images\french_fries\3236925.jpg,french_fries
Images\club_sandwich\3069470.jpg,club_sandwich
Images\fish_and_chips\647277.jpg,fish_and_chips
Images\chicken_wings\760873.jpg,chicken_wings
Images\donuts\3555965.jpg,donuts
Images\churros\3523714.jpg,churros
Images\donuts\139546.jpg,donuts
Images\dumplings\1314498.jpg,dumplings
Images\dumplings\85343.jpg,dumplings
Images\escargots\3449304.jpg,escargots
Images\dumplings\3658594.jpg,dumplings
Images\donuts\2661490.jpg,donuts
Images\chicken_wings\834669.jpg,chicken_wings
Images\grilled_cheese_sandwich\1752496.jpg,grilled_cheese_sandwich
Images\french_fries\3484006.jpg,french_fries
Images\churros\1071888.jpg,churros
Images\fish_and_chips\61277.jpg,fish_and_chips
Images\churros\1618626.jpg,churros
Images\french_fries\3252577.jpg,french_fries
Images\chicken_quesadilla\2513268.jpg,chicken_quesadilla
Images\fish_and_chips\2716580.jpg,fish_and_chips
Images\chicken_wings\2966637.jpg,chicken_wings
Images\club_sandwich\3847787.jpg,club_sandwich
Images\chicken_wings\3501516.jpg,chicken_wings
Images\fish_and_chips\2918121.jpg,fish_and_chips
Images\grilled_cheese_sandwich\852126.jpg,grilled_cheese_sandwich
Images\donuts\2922320.jpg,donuts
Images\churros\2311197.jpg,churros
Images\chicken_quesadilla\2244486.jpg,chicken_quesadilla
Images\fish_and_chips\2901341.jpg,fish_and_chips
Images\french_fries\478232.jpg,french_fries
Images\donuts\2842.jpg,donuts
Images\french_fries\1327248.jpg,french_fries
Images\club_sandwich\1029932.jpg,club_sandwich
Images\grilled_cheese_sandwich\1939101.jpg,grilled_cheese_sandwich
Images\donuts\2610600.jpg,donuts
Images\churros\696269.jpg,churros
Images\churros\2610912.jpg,churros
Images\club_sandwich\2810631.jpg,club_sandwich
Images\fish_and_chips\3541954.jpg,fish_and_chips
Images\escargots\1592991.jpg,escargots
Images\churros\3569545.jpg,churros
Images\churros\2403548.jpg,churros
Images\churros\613046.jpg,churros
Images\fried_rice\2426857.jpg,fried_rice
Images\french_fries\909325.jpg,french_fries
Images\grilled_cheese_sandwich\2659121.jpg,grilled_cheese_sandwich
Images\chicken_wings\2754382.jpg,chicken_wings
Images\club_sandwich\3234908.jpg,club_sandwich
Images\donuts\1322127.jpg,donuts
Images\escargots\2521522.jpg,escargots
Images\donuts\3082703.jpg,donuts
Images\churros\2332593.jpg,churros
Images\chicken_wings\3159739.jpg,chicken_wings
Images\escargots\1809261.jpg,escargots
Images\fried_rice\2816697.jpg,fried_rice
Images\escargots\1788763.jpg,escargots
Images\dumplings\761512.jpg,dumplings
Images\escargots\2885329.jpg,escargots
Images\french_fries\52510.jpg,french_fries
Images\donuts\3750821.jpg,donuts
Images\french_fries\925636.jpg,french_fries
Images\grilled_cheese_sandwich\3887554.jpg,grilled_cheese_sandwich
Images\fried_rice\1378321.jpg,fried_rice
Images\grilled_cheese_sandwich\1847837.jpg,grilled_cheese_sandwich
Images\dumplings\2736144.jpg,dumplings
Images\club_sandwich\1818664.jpg,club_sandwich
Images\fish_and_chips\2713291.jpg,fish_and_chips
Images\escargots\2360176.jpg,escargots
Images\chicken_wings\2574909.jpg,chicken_wings
Images\club_sandwich\1311950.jpg,club_sandwich
Images\dumplings\3909004.jpg,dumplings
Images\fried_rice\301083.jpg,fried_rice
Images\dumplings\3696219.jpg,dumplings
Images\fish_and_chips\742698.jpg,fish_and_chips
Images\churros\1456902.jpg,churros
Images\chicken_quesadilla\3362240.jpg,chicken_quesadilla
Images\grilled_cheese_sandwich\827697.jpg,grilled_cheese_sandwich
Images\churros\2750872.jpg,churros
Images\escargots\247957.jpg,escargots
Images\fried_rice\578945.jpg,fried_rice
Images\club_sandwich\424680.jpg,club_sandwich
Images\chicken_wings\1316112.jpg,chicken_wings
Images\dumplings\74128.jpg,dumplings
Images\french_fries\3772034.jpg,french_fries
Images\chicken_wings\3000835.jpg,chicken_wings
Images\escargots\1255453.jpg,escargots
Images\french_fries\3062501.jpg,french_fries
Images\grilled_cheese_sandwich\2400161.jpg,grilled_cheese_sandwich
Images\fried_rice\2324387.jpg,fried_rice
Images\grilled_cheese_sandwich\1870183.jpg,grilled_cheese_sandwich
Images\dumplings\2439507.jpg,dumplings
Images\chicken_quesadilla\2835836.jpg,chicken_quesadilla
Images\club_sandwich\3246281.jpg,club_sandwich
Images\chicken_wings\1768732.jpg,chicken_wings
Images\french_fries\2672237.jpg,french_fries
Images\churros\98227.jpg,churros
Images\donuts\257317.jpg,donuts
Images\chicken_wings\2920214.jpg,chicken_wings
Images\dumplings\786848.jpg,dumplings
Images\fried_rice\3691049.jpg,fried_rice
Images\escargots\637190.jpg,escargots
Images\club_sandwich\281867.jpg,club_sandwich
Images\donuts\2617163.jpg,donuts
Images\grilled_cheese_sandwich\296043.jpg,grilled_cheese_sandwich
Images\french_fries\1394977.jpg,french_fries
Images\chicken_wings\457714.jpg,chicken_wings
Images\churros\3029897.jpg,churros
Images\escargots\77308.jpg,escargots
Images\club_sandwich\2026469.jpg,club_sandwich
Images\chicken_wings\1703848.jpg,chicken_wings
Images\chicken_wings\2309572.jpg,chicken_wings
Images\french_fries\2497101.jpg,french_fries
Images\dumplings\310577.jpg,dumplings
Images\grilled_cheese_sandwich\3352034.jpg,grilled_cheese_sandwich
Images\dumplings\3489932.jpg,dumplings
Images\club_sandwich\3025906.jpg,club_sandwich
Images\french_fries\622646.jpg,french_fries
Images\fish_and_chips\1160615.jpg,fish_and_chips
Images\chicken_wings\1115123.jpg,chicken_wings
Images\fish_and_chips\385693.jpg,fish_and_chips
Images\chicken_wings\1579238.jpg,chicken_wings
Images\fried_rice\647756.jpg,fried_rice
Images\club_sandwich\2509330.jpg,club_sandwich
Images\fish_and_chips\2852000.jpg,fish_and_chips
Images\french_fries\2573727.jpg,french_fries
Images\churros\696155.jpg,churros
Images\churros\2509850.jpg,churros
Images\escargots\1859108.jpg,escargots
Images\french_fries\1264270.jpg,french_fries
Images\escargots\663901.jpg,escargots
Images\grilled_cheese_sandwich\614817.jpg,grilled_cheese_sandwich
Images\dumplings\3713222.jpg,dumplings
Images\dumplings\3289897.jpg,dumplings
Images\fried_rice\2228256.jpg,fried_rice
Images\chicken_wings\138323.jpg,chicken_wings
Images\churros\943865.jpg,churros
Images\french_fries\82535.jpg,french_fries
Images\club_sandwich\3705552.jpg,club_sandwich
Images\churros\3693400.jpg,churros
Images\fish_and_chips\95332.jpg,fish_and_chips
Images\chicken_wings\1607017.jpg,chicken_wings
Images\club_sandwich\2728366.jpg,club_sandwich
Images\churros\3507685.jpg,churros
Images\club_sandwich\3161627.jpg,club_sandwich
Images\fried_rice\1281471.jpg,fried_rice
Images\chicken_wings\2689181.jpg,chicken_wings
Images\dumplings\377082.jpg,dumplings
Images\club_sandwich\148714.jpg,club_sandwich
Images\escargots\3583501.jpg,escargots
Images\chicken_wings\3025924.jpg,chicken_wings
Images\fish_and_chips\2318309.jpg,fish_and_chips
Images\grilled_cheese_sandwich\344812.jpg,grilled_cheese_sandwich
Images\dumplings\10436.jpg,dumplings
Images\fish_and_chips\1915822.jpg,fish_and_chips
Images\chicken_quesadilla\2033074.jpg,chicken_quesadilla
Images\chicken_wings\3157585.jpg,chicken_wings
Images\french_fries\2050364.jpg,french_fries
Images\chicken_wings\2347684.jpg,chicken_wings
Images\dumplings\3844253.jpg,dumplings
Images\fried_rice\484042.jpg,fried_rice
Images\churros\2270296.jpg,churros
Images\club_sandwich\865174.jpg,club_sandwich
Images\club_sandwich\1289502.jpg,club_sandwich
Images\escargots\2431512.jpg,escargots
Images\donuts\566998.jpg,donuts
Images\churros\904536.jpg,churros
Images\dumplings\453316.jpg,dumplings
Images\fried_rice\332814.jpg,fried_rice
Images\dumplings\2275838.jpg,dumplings
Images\fried_rice\1145519.jpg,fried_rice
Images\escargots\2521670.jpg,escargots
Images\chicken_wings\1930429.jpg,chicken_wings
Images\fish_and_chips\1050942.jpg,fish_and_chips
Images\fried_rice\2820757.jpg,fried_rice
Images\club_sandwich\2060571.jpg,club_sandwich
Images\donuts\2298781.jpg,donuts
Images\donuts\3846253.jpg,donuts
Images\chicken_wings\1889638.jpg,chicken_wings
Images\escargots\1709715.jpg,escargots
Images\fried_rice\158328.jpg,fried_rice
Images\club_sandwich\2481130.jpg,club_sandwich
Images\grilled_cheese_sandwich\654805.jpg,grilled_cheese_sandwich
Images\chicken_wings\2421773.jpg,chicken_wings
Images\chicken_wings\767994.jpg,chicken_wings
Images\chicken_wings\1509959.jpg,chicken_wings
Images\churros\2074713.jpg,churros
Images\fish_and_chips\2272227.jpg,fish_and_chips
Images\dumplings\10209.jpg,dumplings
Images\chicken_quesadilla\847485.jpg,chicken_quesadilla
Images\grilled_cheese_sandwich\2320407.jpg,grilled_cheese_sandwich
Images\french_fries\143685.jpg,french_fries
Images\churros\3593258.jpg,churros
Images\chicken_quesadilla\1425136.jpg,chicken_quesadilla
Images\chicken_wings\3787157.jpg,chicken_wings
Images\dumplings\3793400.jpg,dumplings
Images\escargots\3679310.jpg,escargots
Images\grilled_cheese_sandwich\2520949.jpg,grilled_cheese_sandwich
Images\donuts\3316195.jpg,donuts
Images\grilled_cheese_sandwich\2925612.jpg,grilled_cheese_sandwich
Images\escargots\748988.jpg,escargots
Images\chicken_quesadilla\2807010.jpg,chicken_quesadilla
Images\chicken_quesadilla\2841981.jpg,chicken_quesadilla
Images\chicken_wings\1555733.jpg,chicken_wings
Images\churros\3242616.jpg,churros
Images\escargots\201667.jpg,escargots
Images\grilled_cheese_sandwich\1471929.jpg,grilled_cheese_sandwich
Images\churros\1420670.jpg,churros
Images\dumplings\2232655.jpg,dumplings
Images\club_sandwich\1409352.jpg,club_sandwich
Images\escargots\136116.jpg,escargots
Images\dumplings\3279575.jpg,dumplings
Images\fried_rice\178055.jpg,fried_rice
Images\fish_and_chips\3087259.jpg,fish_and_chips
Images\french_fries\2082676.jpg,french_fries
Images\churros\3070093.jpg,churros
Images\fish_and_chips\2750074.jpg,fish_and_chips
Images\grilled_cheese_sandwich\1266897.jpg,grilled_cheese_sandwich
Images\donuts\242282.jpg,donuts
Images\dumplings\1480996.jpg,dumplings
Images\club_sandwich\3789025.jpg,club_sandwich
Images\donuts\1600988.jpg,donuts
Images\club_sandwich\2795861.jpg,club_sandwich
Images\churros\289828.jpg,churros
Images\chicken_quesadilla\2658442.jpg,chicken_quesadilla
Images\fried_rice\696752.jpg,fried_rice
Images\dumplings\267852.jpg,dumplings
Images\churros\141775.jpg,churros
Images\chicken_quesadilla\2548102.jpg,chicken_quesadilla
Images\donuts\2091911.jpg,donuts
Images\chicken_wings\1792049.jpg,chicken_wings
Images\club_sandwich\2165496.jpg,club_sandwich
Images\french_fries\889641.jpg,french_fries
Images\chicken_wings\3398807.jpg,chicken_wings
Images\escargots\3227894.jpg,escargots
Images\chicken_quesadilla\3527595.jpg,chicken_quesadilla
Images\fried_rice\502795.jpg,fried_rice
Images\escargots\3439425.jpg,escargots
Images\dumplings\2355090.jpg,dumplings
Images\grilled_cheese_sandwich\390712.jpg,grilled_cheese_sandwich
Images\escargots\3906601.jpg,escargots
